Time,Amb pressure (PSI),Accel Ped. Pos. (%),Boost (PSI),Coolant (*F),Ethanol Content (Active) (%),Fuel Interpolation (FF) (%),Fuel low pressure sensor (PSI),Fuel mode (-),Fuel Scalar Interpolation (FF) (%),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda bank 2 (AFR),MAF (g/s),Oil temp (*F),Rail pressure (PSI),RPM (RPM),Speed (mph),STFT 1 (%),STFT 2 (%),Timing Cyl. 1 (*CRK),Timing Cyl. 2 (*CRK),Timing Cyl. 3 (*CRK),Timing Cyl. 4 (*CRK),Timing Cyl. 5 (*CRK),Timing Cyl. 6 (*CRK),Transmission temp (*F),WGDC Bank 1 (%),WGDC Bank 2 (%),WGDC Base Value (%),MHD version 3.20 IJE0S Unknown
4449.931,14.3,0,-7.6,223,92,93.33,71.8,2,52.55,2,100,15.83,15.43,5.54,221,630.6,697,4,3.5,4.9,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,201,55.2,55.2,34.7,0
4450.006,14.3,0,-7.6,223,92,93.33,72.2,2,52.55,2,100,15.83,15.43,5.54,221,634.3,692,4,3.6,5.2,0.4,0.4,0.4,0.4,0.4,0.4,201,55.2,55.2,34.7,0
4450.099,14.3,0,-7.6,223,92,93.33,72.5,2,52.55,2,100,15.83,15.43,5.62,221,634.1,701,4,3.9,5.4,-3,-2.6,-3,-2.6,-3,-2.6,201,55.2,55.2,34.7,0
4450.176,14.3,0,-7.6,223,92,93.33,72.7,2,52.55,2,100,15.83,15.43,5.62,221,627.7,697,4,3.9,5.6,-1.5,-1.1,-1.5,-1.1,-1.5,-1.1,201,56.2,56.2,34.7,0
4450.267,14.3,0,-7.6,223,92,93.33,73.2,2,52.55,2,100,15.83,15.43,5.61,221,628.8,700,4,4,5.7,-1.5,-1.1,-1.5,-1.1,-1.5,-1.1,201,54.5,54.5,34.7,0
4450.351,14.3,0,-7.6,223,92,93.33,73.2,2,52.55,2,100,15.83,15.43,5.62,221,630,700,4,4.1,5.9,-1.1,-0.4,-1.1,-0.4,-1.1,-0.4,201,55.5,55.5,34.7,0
4450.426,14.3,0,-7.6,223,92,93.33,73,2,52.55,2,100,15.83,15.43,5.62,221,624.7,706,4,4.3,5.9,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,201,54.5,54.5,34.7,0
4450.501,14.3,0,-7.6,223,92,93.33,72.7,2,52.55,2,100,15.79,15.43,5.62,221,625.6,701,4,4,5.9,-1.9,-1.5,-1.9,-1.5,-1.9,-1.5,201,54.5,54.5,34.7,0
4450.576,14.3,0,-7.6,223,92,93.33,72.7,2,52.55,2,100,15.79,15.46,5.6,221,624.7,699,4,4.4,6,-0.4,0,-0.4,0,-0.4,0,201,55.5,55.5,34.7,0
4450.656,14.3,0,-7.6,223,92,93.33,72.3,2,52.55,2,100,15.72,15.46,5.62,221,625.8,703,4,4.5,6.2,-1.5,-1.1,-1.5,-1.1,-1.5,-1.1,201,54.5,54.5,34.7,0
4450.749,14.3,0,-7.6,223,92,93.33,72.7,2,52.55,2,100,15.72,15.46,5.66,221,621.5,708,4,4.6,6.1,-1.9,-1.5,-1.9,-1.5,-1.9,-1.5,201,54.1,54.1,34.7,0
4450.857,14.3,0,-7.7,223,92,93.33,72.3,2,52.55,2,100,15.72,15.5,5.64,221,624.8,703,4,4.9,6.3,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,201,55.5,55.5,34.7,0
4450.975,14.3,0,-7.6,225,92,93.33,71.6,2,52.55,2,100,15.69,15.53,5.62,221,617.7,705,4,4.9,6.4,-1.1,-0.8,-1.1,-0.8,-1.1,-0.8,201,54.5,54.5,34.7,0
4451.056,14.3,0,-7.6,223,92,93.33,70.5,2,52.55,2,100,15.65,15.57,5.58,221,618,699,4,5,6.6,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,201,55.9,55.9,34.7,0
4451.136,14.3,0,-7.6,223,92,93.33,71.4,2,52.55,2,100,15.65,15.57,5.65,221,615,705,4,5.2,6.7,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,54.5,54.5,34.7,0
4451.238,14.3,0,-7.6,223,92,93.33,74.6,2,52.55,2,100,15.62,15.57,5.62,221,617.3,704,4,5.3,6.7,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,55.5,55.5,34.7,0
4451.316,14.3,0,-7.6,225,92,93.33,74.1,2,52.55,2,100,15.62,15.57,5.6,221,612.1,702,4,5.5,6.7,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,201,54.5,54.5,34.7,0
4451.411,14.3,0,-7.6,223,92,93.33,73,2,52.55,2,100,15.62,15.57,5.65,221,615.2,704,4,5.7,6.9,0,-0.4,0,-0.4,0,-0.4,201,54.1,54.1,34.7,0
4451.501,14.3,0,-7.6,223,92,93.33,72.5,2,52.55,2,100,15.62,15.57,5.69,221,616.1,704,4,5.9,7,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,55.1,55.1,34.7,0
4451.581,14.3,0,-7.6,225,92,93.33,73,2,52.55,2,100,15.62,15.53,5.69,221,612.7,702,4,6,6.8,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,54.4,54.4,34.7,0
4451.661,14.3,0,-7.5,225,92,93.33,72.2,2,52.55,2,100,15.65,15.53,5.69,221,617.7,700,4,6.2,7.3,-0.8,-1.1,-0.8,-1.1,-0.8,-1.1,201,54.4,54.4,34.7,0
4451.736,14.3,0,-7.5,225,92,93.33,71.4,2,52.55,2,100,15.65,15.53,5.75,221,654.5,708,4,6.3,7.5,-1.9,-2.2,-1.9,-2.2,-1.9,-2.2,201,54.5,54.5,34.7,0
4451.821,14.3,0,-7.5,225,92,93.33,72.2,2,52.55,2,100,15.69,15.5,5.78,221,673.8,708,4,6.5,7.6,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,54.1,54.1,34.7,0
4451.897,14.3,0,-7.5,225,92,93.33,72.7,2,52.55,2,100,15.72,15.5,5.73,221,699.9,706,4,6.6,7.8,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,54.4,54.4,34.7,0
4451.985,14.3,0,-7.5,225,92,93.33,72.2,2,52.55,2,100,15.69,15.46,5.81,221,733.7,714,3,6.7,7.8,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,55.4,55.4,34.7,0
4452.061,14.3,0,-7.6,225,92,93.33,72.5,2,52.55,2,100,15.72,15.43,5.82,221,749.3,717,3,6.9,7.9,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,201,55.5,55.5,34.7,0
4452.145,14.3,0,-7.6,225,92,93.33,72.7,2,52.55,2,100,15.69,15.36,5.78,221,758.1,712,3,6.9,7.6,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,201,55.8,55.8,34.7,0
4452.257,14.3,0,-7.6,225,92,93.33,72.7,2,52.55,2,100,15.69,15.32,5.79,221,755.4,714,3,7,7.8,-2.2,-1.9,-2.2,-1.9,-2.2,-1.9,201,54.8,54.8,34.7,0
4452.341,14.3,0,-7.6,225,92,93.33,72.7,2,52.55,2,100,15.65,15.24,5.75,221,756,711,3,6.9,7.8,-1.5,-1.1,-1.5,-1.1,-1.5,-1.1,201,55.4,55.4,34.7,0
4452.416,14.3,0,-7.6,225,92,93.33,72.9,2,52.55,2,100,15.62,15.22,5.74,221,754.4,710,3,6.9,7.8,-1.5,-1.1,-1.5,-1.1,-1.5,-1.1,201,54.4,54.4,34.7,0
4452.496,14.3,0,-7.6,225,92,93.33,73.2,2,52.55,2,100,15.62,15.22,5.76,221,746.4,711,3,7,7.9,-1.5,-1.1,-1.5,-1.1,-1.5,-1.1,201,55.4,55.4,34.7,0
4452.579,14.3,0,-7.6,225,92,93.33,73,2,52.55,2,100,15.57,15.22,5.75,221,732.3,711,3,7,7.9,-0.4,0,-0.4,0,-0.4,0,201,55.4,55.4,34.6,0
4452.656,14.3,0,-7.6,225,92,93.33,72.5,2,52.55,2,100,15.55,15.24,5.78,221,727.1,715,3,7.1,8,-1.1,-0.8,-1.1,-0.8,-1.1,-0.8,201,55.4,55.4,34.6,0
4452.946,14.3,0,-7.6,225,92,93.33,72.5,2,52.55,2,100,15.5,15.29,5.79,221,718.8,715,3,6.8,8.1,-1.1,-0.4,-1.1,-0.4,-1.1,-0.4,201,55.4,55.4,34.6,0
4453.340,14.3,0,-7.6,225,92,93.33,72.7,2,52.55,2,100,15.44,15.57,5.74,221,669.1,712,3,7.9,9.2,0,-0.4,0,-0.4,0,-0.4,201,54.4,54.4,34.6,0
4453.417,14.3,0,-7.6,225,92,93.33,72.9,2,52.55,2,100,15.4,15.6,5.87,221,669.3,721,3,8.1,9.3,-3,-3.4,-3,-3.4,-3,-3.4,201,54.5,54.5,34.7,0
4453.497,14.3,0,-7.6,225,92,93.33,72,2,52.55,2,100,15.4,15.6,5.79,221,662.6,715,3,8.1,9.4,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,201,54.5,54.5,34.7,0
4453.577,14.3,0,-7.6,225,92,93.33,71.3,2,52.55,2,100,15.4,15.6,5.78,221,655.5,715,3,8.2,9.5,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,55.5,55.5,34.7,0
4453.658,14.3,0,-7.6,225,92,93.33,70.5,2,52.55,2,100,15.4,15.57,5.83,221,658.4,721,3,8.4,9.6,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,201,54.5,54.5,34.7,0
4453.736,14.3,0,-7.6,225,92,93.33,72.3,2,52.55,2,100,15.44,15.53,5.75,221,651.7,712,3,8.5,9.7,-2.6,-3,-2.6,-3,-2.6,-3,201,54.5,54.5,34.7,0
4453.821,14.3,0,-7.6,225,92,93.33,73.9,2,52.55,2,100,15.47,15.5,5.78,221,643.4,717,3,8.6,9.8,-0.8,-1.1,-0.8,-1.1,-0.8,-1.1,201,54.4,54.4,34.7,0
4453.896,14.3,0,-7.6,225,92,93.33,73.6,2,52.55,2,100,15.52,15.5,5.79,221,643.3,718,4,8.8,10,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,54.5,54.5,34.7,0
4453.987,14.3,0,-7.6,225,92,93.33,72.7,2,52.55,2,100,15.55,15.46,5.78,221,646.7,717,4,8.9,10,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,54.5,54.5,34.7,0
4454.071,14.3,0,-7.6,225,92,93.33,71.6,2,52.55,2,100,15.55,15.43,5.76,221,642.1,714,4,9,10.1,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,201,54.5,54.5,34.7,0
4454.152,14.3,0,-7.6,225,92,93.33,72.5,2,52.55,2,100,15.59,15.43,5.72,221,638.1,707,4,9,10.3,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,201,55.5,55.5,34.7,0
4454.226,14.3,0,-7.6,225,92,93.33,73.2,2,52.55,2,100,15.59,15.39,5.79,221,642.6,713,4,9.2,10,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,201,54.1,54.1,34.7,0
4454.296,14.3,0,-7.6,225,92,93.33,72.7,2,52.55,2,100,15.62,15.39,5.77,221,637.3,714,4,9.3,10.4,-2.2,-1.9,-2.2,-1.9,-2.2,-1.9,201,54.1,54.1,34.7,0
4454.381,14.3,0,-7.6,225,92,93.33,72,2,52.55,2,100,15.62,15.39,5.76,221,633.6,712,4,9.4,10.6,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,201,54.5,54.5,34.7,0
4454.456,14.3,0,-7.6,225,92,93.33,71.4,2,52.55,2,100,15.62,15.36,5.69,221,629.8,706,4,9.3,10.4,1.1,1.5,1.1,1.5,1.1,1.5,201,55.4,55.4,34.6,0
4454.536,14.3,0,-7.5,225,92,93.33,70.7,2,52.55,2,100,15.62,15.32,5.8,221,634.3,716,4,9.5,10.6,-1.9,-1.5,-1.9,-1.5,-1.9,-1.5,201,54.4,54.4,34.6,0
4454.616,14.3,0,-7.5,225,92,93.33,73.6,2,52.55,2,100,15.62,15.32,5.86,221,629.1,721,4,9.8,10.7,-3.8,-3.4,-3.8,-3.4,-3.8,-3.4,201,54.1,54.1,34.7,0
4454.720,14.3,0,-7.6,225,92,93.33,73.4,2,52.55,2,100,15.62,15.36,5.87,221,621.9,718,4,9.7,10.7,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,201,55.4,55.4,34.6,0
4454.818,14.3,0,-7.5,225,92,93.33,71.8,2,52.55,2,100,15.59,15.36,5.8,221,647.3,712,4,9.8,10.9,-1.1,-0.8,-1.1,-0.8,-1.1,-0.8,201,54.4,54.4,34.6,0
4454.896,14.3,0,-7.6,225,92,93.33,72,2,52.55,2,100,15.57,15.39,5.85,221,662.1,719,4,9.9,11,-3,-2.6,-3,-2.6,-3,-2.6,201,54.5,54.5,34.7,0
4454.982,14.3,0,-7.6,225,92,93.33,72.3,2,52.55,2,100,15.55,15.39,5.8,221,699.9,716,4,10,11,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,201,54.5,54.5,34.7,0
4455.056,14.3,0,-7.6,225,92,93.33,72.5,2,52.55,2,100,15.52,15.36,5.82,221,720,720,4,10.1,10.7,-3.4,-3,-3.4,-3,-3.4,-3,201,55.5,55.5,34.7,0
4455.143,14.3,0,-7.6,225,92,93.33,73,2,52.55,2,100,15.47,15.36,5.81,221,738,722,4,10.1,10.9,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,201,54.1,54.1,34.7,0
4455.225,14.3,0,-7.6,225,92,93.33,73,2,52.55,2,100,15.4,15.36,5.83,223,759.5,727,4,10.1,10.9,-3,-3,-3,-3,-3,-3,201,54.5,54.5,34.7,0
4455.307,14.3,0,-7.7,225,92,93.33,72.7,2,52.55,2,100,15.37,15.32,5.8,223,753.7,724,4,9.8,10.5,-3,-3,-3,-3,-3,-3,201,54.5,54.5,34.7,0
4455.386,14.3,0,-7.7,225,92,93.33,72.7,2,52.55,2,100,15.3,15.32,5.74,223,747.3,721,4,9.8,10.8,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,201,54.5,54.5,34.7,0
4455.456,14.3,0,-7.7,225,92,93.33,72.7,2,52.55,2,100,15.23,15.32,5.73,223,745.4,724,4,9.8,10.8,-1.9,-2.2,-1.9,-2.2,-1.9,-2.2,201,54.5,54.5,34.7,0
4455.537,14.3,0,-7.7,225,92,93.33,72.7,2,52.55,2,100,15.16,15.29,5.71,223,747,723,4,9.9,10.5,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,54.5,54.5,34.7,0
4455.616,14.3,0,-7.7,225,92,93.33,72.7,2,52.55,2,100,15.06,15.29,5.65,223,740.3,719,4,9.9,10.7,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,54.5,54.5,34.7,0
4455.696,14.3,0,-7.7,225,92,93.33,72.9,2,52.55,2,100,15,15.29,5.69,223,730,722,4,10.3,10.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,201,54.5,54.5,34.7,0
4455.771,14.3,0,-7.7,225,92,93.33,72.9,2,52.55,2,100,14.93,15.29,5.69,223,730.7,723,4,10.1,10.9,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,54.5,54.5,34.7,0
4455.852,14.3,0,-7.7,225,92,93.33,72.9,2,52.55,2,100,14.9,15.24,5.7,223,725.7,721,4,10.6,10.9,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,54.5,54.5,34.7,0
4455.931,14.3,0,-7.7,225,92,93.33,72.9,2,52.55,2,100,14.87,15.29,5.74,223,720,724,4,10.8,11.2,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,54.5,54.5,34.7,0
4456.013,14.3,0,-7.7,225,92,93.33,72.7,2,52.55,2,100,14.84,15.29,5.76,223,706.4,723,4,11,11.4,-1.9,-2.2,-1.9,-2.2,-1.9,-2.2,201,54.5,54.5,34.7,0
4456.140,14.3,0,-7.6,225,92,93.33,72.2,2,52.55,2,100,14.81,15.29,5.75,223,703.6,722,4,11.1,11.6,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,54.5,54.5,34.7,0
4456.231,14.3,0,-7.6,225,92,93.33,72.7,2,52.55,2,100,14.76,15.29,5.83,223,700.7,728,4,11.4,11.8,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,201,54.5,54.5,34.7,0
4456.312,14.3,0,-7.7,225,92,93.33,72.9,2,52.55,2,100,14.73,15.29,5.77,223,690.1,726,4,11.2,11.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,201,54.5,54.5,34.7,0
4456.391,14.3,0,-7.7,225,92,93.33,72.9,2,52.55,2,100,14.71,15.22,5.81,223,689.4,732,4,11.6,11.6,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,201,55.5,55.5,34.7,0
4456.482,14.3,0,-7.7,225,92,93.33,72.5,2,52.55,2,100,14.66,15.14,5.81,223,687.8,735,4,11.4,11.5,-1.5,-1.1,-1.5,-1.1,-1.5,-1.1,201,54.5,54.5,34.7,0
4456.581,14.3,0,-7.7,225,92,93.33,72.9,2,52.55,2,100,14.61,15.04,5.85,223,682.9,740,4,11.5,11.7,-2.2,-1.9,-2.2,-1.9,-2.2,-1.9,201,54.4,54.4,34.6,0
4456.661,14.3,0,-7.7,225,92,93.33,72.9,2,52.55,2,100,14.56,14.96,5.87,223,678.3,743,4,11.6,11.4,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,201,54.4,54.4,34.6,0
4456.741,14.3,0,-7.7,225,92,93.33,72.3,2,52.55,2,100,14.5,14.93,5.87,223,670.5,746,4,11.5,11.2,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,201,54.4,54.4,34.6,0
4456.824,14.3,0,-7.8,225,92,93.33,72.3,2,52.55,2,100,14.44,14.9,5.85,223,674.7,743,4,11.3,11.1,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,201,54.5,54.5,34.7,0
4456.901,14.3,0,-7.8,225,92,93.33,72.5,2,52.55,2,100,14.35,14.86,5.83,223,668.8,744,4,11.3,10.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,201,55.5,55.5,34.6,0
4456.987,14.3,0,-7.8,225,92,93.33,72.5,2,52.55,2,100,14.28,14.8,5.81,223,663.5,742,4,11,10.4,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,201,54.5,54.5,34.7,0
4457.071,14.3,0,-7.8,225,92,93.33,72.3,2,52.55,2,100,14.21,14.77,5.82,223,667.9,742,4,10.7,10.4,-2.2,-1.9,-2.2,-1.9,-2.2,-1.9,201,54.5,54.5,34.7,0
4457.192,14.3,0,-7.8,225,92,93.33,72.3,2,52.55,2,100,14.1,14.7,5.81,223,660.2,741,4,10.3,10,-2.2,-1.9,-2.2,-1.9,-2.2,-1.9,201,54.5,54.5,34.7,0
4457.271,14.3,0,-7.8,225,92,93.33,72.9,2,52.55,2,100,14.02,14.67,5.76,223,652.2,741,4,10.4,9.8,-1.9,-1.5,-1.9,-1.5,-1.9,-1.5,201,54.5,54.5,34.7,0
4457.389,14.3,0,-7.8,225,92,93.33,72.9,2,52.55,2,100,13.97,14.63,5.76,223,657.5,740,4,10.1,9.5,-1.9,-1.5,-1.9,-1.5,-1.9,-1.5,201,54.1,54.1,34.7,0
4457.472,14.3,0,-7.8,225,92,93.33,72.7,2,52.55,2,100,13.9,14.57,5.74,223,651.1,738,4,9.9,9,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,54.5,54.5,34.7,0
4457.570,14.3,0,-7.8,225,92,93.33,72.3,2,52.55,2,100,13.85,14.56,5.8,223,654.1,741,4,9.8,9,-1.9,-2.2,-1.9,-2.2,-1.9,-2.2,201,54.5,54.5,34.7,0
4457.652,14.3,0,-7.8,225,92,93.33,72.2,2,52.55,2,100,13.81,14.5,5.75,223,651.3,736,4,9.8,8.5,-1.9,-2.2,-1.9,-2.2,-1.9,-2.2,201,54.5,54.5,34.7,0
4457.762,14.3,0,-7.8,225,92,93.33,72.5,2,52.55,2,100,13.8,14.46,5.72,223,643.3,736,4,9.8,8.4,-1.9,-2.2,-1.9,-2.2,-1.9,-2.2,201,55.5,55.5,34.7,0
4457.857,14.3,0,-7.8,225,92,93.33,72.3,2,52.55,2,100,13.8,14.43,5.69,223,649.4,732,4,9.6,8.1,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,54.5,54.5,34.7,0
4457.948,14.3,0,-7.8,225,92,93.33,72,2,52.55,2,100,13.81,14.37,5.67,223,646,733,4,9.5,7.9,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,54.5,54.5,34.7,0
4458.051,14.3,0,-7.8,225,92,93.33,72.7,2,52.55,2,100,13.84,14.33,5.69,223,647.4,736,4,9.3,7.8,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,54.5,54.5,34.7,0
4458.132,14.3,0,-7.9,225,92,93.33,72.9,2,52.55,2,100,13.88,14.28,5.65,223,641.9,734,4,9.2,7.6,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,54.2,54.2,34.7,0
4458.212,14.3,0,-7.9,225,92,93.33,72.3,2,52.55,2,100,13.91,14.24,5.64,223,642.7,734,4,9,7.4,-0.8,-1.1,-0.8,-1.1,-0.8,-1.1,201,54.5,54.5,34.7,0
4458.312,14.3,0,-7.9,225,92,93.33,71.3,2,52.55,2,100,13.94,14.23,5.66,223,638.7,738,4,8.8,7.4,-0.8,-1.1,-0.8,-1.1,-0.8,-1.1,201,54.2,54.2,34.7,0
4458.418,14.3,0,-7.9,225,92,93.33,70.5,2,52.55,2,100,13.95,14.21,5.74,223,643.3,749,4,8.3,7.1,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,201,54.6,54.6,34.7,0
4458.505,14.3,0,-7.9,225,92,93.33,73,2,52.55,2,100,13.97,14.2,5.76,223,638.8,751,4,8,7.1,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,201,54.9,54.9,34.7,0
4458.586,14.3,0,-7.9,225,92,93.33,72.7,2,52.55,2,100,14,14.18,5.69,223,641.9,747,4,7.9,7,-3.8,-3.4,-3.8,-3.4,-3.8,-3.4,201,55.7,55.7,34.8,0
4458.671,14.3,0,-7.9,225,92,93.33,71.8,2,52.55,2,100,14.01,14.17,5.65,223,637.3,742,4,7.7,6.9,-3.4,-3,-3.4,-3,-3.4,-3,201,56.1,56.1,34.8,0
4458.751,14.3,0,-7.9,225,92,93.33,71.3,2,52.55,2,100,14.01,14.14,5.62,223,634.8,741,4,7.4,6.7,-3.4,-3.4,-3.4,-3.4,-3.4,-3.4,201,56.1,56.1,34.8,0
4458.831,14.3,0,-8,225,92,93.33,73.2,2,52.55,2,100,14.01,14.14,5.58,223,640.5,740,4,7.2,6.6,-3,-2.6,-3,-2.6,-3,-2.6,201,56.4,56.4,34.8,0
4458.913,14.3,0,-8,223,92,93.33,73.2,2,52.55,2,100,14.01,14.14,5.56,223,635.9,739,4,7,6.4,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,201,56.4,56.4,34.8,0
4459.019,14.3,0,-8,225,92,93.33,72.5,2,52.55,2,100,14.01,14.15,5.53,223,638.1,736,4,6.9,6.4,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,201,56.4,56.4,34.8,0
4459.101,14.3,0,-8,225,92,93.33,73,2,52.55,2,100,14,14.17,5.51,223,634.8,735,4,6.6,6.1,-1.9,-1.5,-1.9,-1.5,-1.9,-1.5,201,56.4,56.4,34.8,0
4459.183,14.3,0,-8,225,92,93.33,73,2,52.55,2,100,14,14.2,5.46,223,640.4,733,4,6.6,6.1,-1.5,-1.1,-1.5,-1.1,-1.5,-1.1,201,57.1,57.1,34.8,0
4459.263,14.3,0,-8,225,92,93.33,73.2,2,52.55,2,100,14,14.2,5.46,223,642.1,733,4,6.5,5.8,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,201,55.7,55.7,34.8,0
4459.342,14.3,0,-8,225,92,93.33,73,2,52.55,2,100,13.98,14.23,5.42,223,638.4,733,4,6.4,5.8,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,201,55,55,34.8,0
4459.421,14.3,0,-8,225,92,93.33,73.4,2,52.55,2,100,14,14.24,5.4,223,644.2,730,4,6.4,5.6,0,0,0,0,0,0,201,54.6,54.6,34.8,0
4459.512,14.3,0,-8,225,92,93.33,73.7,2,52.55,2,100,14,14.3,5.37,223,644.1,724,4,6.3,5.8,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,201,54.3,54.3,34.8,0
4459.591,14.3,0,-8,223,92,93.33,72.9,2,52.55,2,100,14.01,14.33,5.41,223,642.4,725,4,6.1,5.6,-0.8,-1.1,-0.8,-1.1,-0.8,-1.1,201,54.3,54.3,34.8,0
4459.678,14.3,0,-8,223,92,93.33,72.2,2,52.55,2,100,14.04,14.4,5.42,223,647.1,725,4,6.2,5.9,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,201,54.3,54.3,34.8,0
4459.761,14.3,0,-8,223,92,93.33,71.3,2,52.55,2,100,14.11,14.47,5.43,223,645.3,725,4,6.3,6,-1.5,-1.9,-1.5,-1.9,-1.5,-1.9,201,55.7,55.7,34.8,0
4459.841,14.3,0,-8,223,92,93.33,72,2,52.55,2,100,14.14,14.56,5.42,223,641.5,723,4,6.4,6.2,-1.1,-1.5,-1.1,-1.5,-1.1,-1.5,201,56.4,56.4,34.8,0
4459.921,14.3,0,-8,223,92,93.33,71.1,2,52.55,2,100,14.2,14.63,5.36,223,647.4,719,4,6.5,6.2,-0.8,-1.1,-0.8,-1.1,-0.8,-1.1,201,57.2,57.2,34.8,0
4460.042,14.3,0,-8,223,92,93.33,70,2,52.55,2,100,14.31,14.74,5.32,223,645.4,715,4,6.7,6.6,0.8,0.4,0.8,0.4,0.8,0.4,201,57.5,57.5,34.8,0
4460.141,14.3,0,-7.9,223,92,93.33,69.2,2,52.55,2,100,14.38,14.87,5.42,223,643,711,4,6.5,7.3,0.4,0,0.4,0,0.4,0,201,58.5,58.5,34.8,0
4460.221,14.3,0,-7.9,223,92,93.33,74.3,2,52.55,2,100,14.44,14.93,5.43,223,643.3,710,4,6.8,7.3,0.8,0.4,0.8,0.4,0.8,0.4,201,58.9,58.9,34.7,0
4460.301,14.3,0,-7.9,223,92,93.33,75.9,2,52.55,2,100,14.48,14.96,5.47,223,645.2,714,4,6.8,7.5,1.5,0.8,1.5,0.8,1.5,0.8,201,57.7,57.7,34.7,0
4460.381,14.3,0,-7.8,223,92,93.33,75,2,52.55,2,100,14.58,15.01,5.49,223,642.1,714,4,6.8,7.7,0,-0.4,0,-0.4,0,-0.4,201,57.4,57.4,34.7,0
4460.462,14.3,0,-7.8,223,92,93.33,74.3,2,52.55,2,100,14.66,15.04,5.51,223,642.9,710,4,7,8,1.1,0.8,1.1,0.8,1.1,0.8,201,57,57,34.7,0
4460.552,14.3,0,-7.7,223,92,93.33,73,2,52.55,2,100,14.73,15.04,5.55,223,647.4,712,4,7,8.1,1.9,1.5,1.9,1.5,1.9,1.5,201,55.9,55.9,34.7,0
4460.662,14.3,0,-7.7,223,92,93.33,73.9,2,52.55,2,100,14.81,15.04,5.68,223,643,719,4,7.2,8.2,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,201,55.3,55.3,34.7,0
4460.767,14.3,0,-7.7,223,92,93.33,73.4,2,52.55,2,100,14.9,15.09,5.67,223,642.4,714,4,7.4,8.5,-0.4,0,-0.4,0,-0.4,0,201,54.2,54.2,34.7,0
4460.852,14.3,0,-7.7,223,92,93.33,72.9,2,52.55,2,100,15,15.11,5.7,223,642.1,721,4,7.5,9,-1.5,-1.1,-1.5,-1.1,-1.5,-1.1,201,54.5,54.5,34.7,0
